DeliveryKey,DateKey,ShipmentKey,StatusKey,DistanceKm,OnTimeFlag
141803,20230102,34600,1,449.16,1
141804,20240429,17046,1,366.62,1
141805,20230218,20743,4,209.0,1
141806,20250208,3778,1,199.83,1
141807,20250905,29898,1,38.9,1
141808,20240419,7265,1,111.31,1
141809,20230710,31816,1,81.85,1
141810,20250929,18098,1,110.99,1
141811,20250104,19149,2,52.02,1
141812,20240924,31746,3,114.33,1
141813,20230201,4755,1,307.45,1
141814,20240116,845,1,427.38,1
141815,20250805,31055,1,382.3,1
141816,20241224,12369,4,438.36,0
141817,20240911,3717,1,213.45,1
141818,20251224,17723,1,336.1,1
141819,20240121,2663,1,430.33,1
141820,20240619,23360,1,310.19,1
141821,20230322,9584,1,94.5,0
141822,20240429,206,1,63.1,1
141823,20250315,12419,1,326.12,1
141824,20230509,33416,1,156.12,1
141825,20250202,7406,1,83.16,1
141826,20250204,14831,1,205.21,1
141827,20241027,14805,1,104.4,1
141828,20240709,23349,1,261.36,0
141829,20230619,18486,1,375.14,0
141830,20241015,19630,1,400.88,1
141831,20251226,25327,1,386.1,1
141832,20251027,30556,1,343.69,1
141833,20250307,29696,1,336.12,1
141834,20230913,24113,1,169.03,1
141835,20230622,25935,1,101.59,1
141836,20250814,11629,2,75.72,1
141837,20231015,34118,1,247.67,1
141838,20230422,31556,1,277.92,0
141839,20240928,32647,1,385.73,1
141840,20251024,20254,1,222.29,1
141841,20230828,31287,1,134.56,1
141842,20240713,34107,1,291.68,1
141843,20241217,33221,1,161.31,1
141844,20240818,20594,3,10.65,1
141845,20250704,948,1,70.83,1
141846,20231104,33607,1,18.94,1
141847,20251228,20404,1,444.5,1
141848,20240311,28521,1,279.93,0
141849,20230407,3099,1,165.98,1
141850,20250829,16786,1,417.07,1
141851,20230106,19977,3,314.3,1
141852,20250509,24837,1,23.32,1
141853,20250629,6742,1,344.03,1
141854,20231005,3514,1,281.96,1
141855,20251007,4902,1,220.89,1
141856,20230810,32669,1,50.29,1
141857,20240927,5580,2,65.25,0
141858,20241115,1508,1,278.72,0
141859,20240413,19013,1,94.4,1
141860,20231213,34161,1,180.4,1
141861,20230309,23228,1,264.21,0
141862,20251015,4420,1,153.86,1
141863,20240309,16607,2,136.06,1
141864,20241018,7032,1,375.41,0
141865,20240111,28770,1,404.87,0
141866,20231001,11099,1,314.01,1
141867,20240413,32441,1,93.79,1
141868,20230603,7004,1,56.64,1
141869,20241207,17417,4,305.5,1
141870,20250402,34415,1,361.35,1
141871,20250728,9295,2,337.07,1
141872,20231217,4509,1,361.13,1
141873,20231105,6542,1,205.81,1
141874,20241015,22953,1,438.0,1
141875,20241226,10235,1,76.98,1
141876,20240106,1009,1,261.97,1
141877,20241217,10098,1,343.78,1
141878,20241102,10133,1,393.14,1
141879,20231208,30336,1,116.24,1
141880,20250719,16163,1,157.14,1
141881,20240316,31334,1,370.94,1
141882,20250701,22742,1,13.51,1
141883,20250606,7266,1,430.78,1
141884,20240401,4663,1,388.95,1
141885,20240429,33027,3,363.73,1
141886,20230506,10043,1,209.2,1
141887,20230619,1130,1,428.66,1
141888,20241109,12692,4,282.83,1
141889,20230209,22945,1,74.3,1
141890,20250608,19087,1,231.34,1
141891,20250823,25823,1,105.31,1
141892,20250509,10078,1,305.19,1
141893,20230926,29375,1,172.24,1
141894,20230730,796,1,265.7,1
141895,20230212,34918,1,46.05,1
141896,20250129,24291,1,262.38,1
141897,20230819,5493,1,44.81,1
141898,20240417,9383,1,383.11,1
141899,20230814,25506,1,401.39,1
141900,20230714,23004,1,446.58,1
141901,20230814,16567,1,106.42,1
141902,20230914,141,1,365.3,1
141903,20241206,23506,1,44.18,1
141904,20240429,1074,1,363.08,1
141905,20250706,4758,1,180.81,1
141906,20230507,23328,1,181.44,1
141907,20240302,15348,1,127.55,1
141908,20250716,1516,1,113.17,1
141909,20250706,20224,1,159.5,1
141910,20230917,12687,1,24.63,1
141911,20230302,34704,1,300.08,1
141912,20251211,3872,1,437.55,1
141913,20250928,25440,1,206.67,1
141914,20250925,1353,1,384.51,1
141915,20230228,27364,1,313.04,1
141916,20230712,21501,1,278.52,1
141917,20230402,3318,1,11.89,1
141918,20240916,596,1,314.97,1
141919,20250722,34599,1,346.57,1
141920,20250309,10631,2,285.96,1
141921,20230219,19423,1,284.9,1
141922,20250801,11484,2,214.13,1
141923,20230510,11779,1,118.21,1
141924,20250214,23731,1,303.97,1
141925,20230510,15975,1,36.24,1
141926,20251020,16633,1,207.88,1
141927,20250429,31749,1,349.78,1
141928,20230702,28555,1,323.15,1
141929,20230903,341,1,354.46,1
141930,20240402,3782,1,142.98,1
141931,20240211,26165,3,404.46,1
141932,20240718,2047,1,257.0,1
141933,20250412,7899,1,372.96,1
141934,20230501,1947,1,200.14,1
141935,20240827,23845,1,336.59,1
141936,20250930,13266,1,153.58,1
141937,20241128,661,1,124.99,1
141938,20250506,23291,1,62.08,1
141939,20251108,3864,1,192.61,1
141940,20241003,28786,1,426.13,1
141941,20241224,23652,1,99.85,1
141942,20240615,8831,1,312.46,1
141943,20231119,30432,1,441.82,1
141944,20250108,8623,1,190.03,1
141945,20230919,30335,1,62.81,0
141946,20240720,4189,1,353.82,1
141947,20231230,12220,1,427.61,1
141948,20250228,5495,1,62.54,1
141949,20250112,33833,1,44.29,0
141950,20250601,32950,1,152.15,1
141951,20250215,6999,1,113.26,1
141952,20250411,29417,1,406.35,1
141953,20230202,1415,1,242.43,1
141954,20240330,32626,2,11.49,1
141955,20250611,26407,1,360.3,1
141956,20240624,21260,1,100.12,1
141957,20231004,25067,1,207.0,1
141958,20241120,19479,3,16.54,0
141959,20230723,4298,1,315.37,1
141960,20230604,5700,1,354.3,1
141961,20240707,9407,1,107.18,0
141962,20230520,33727,1,218.65,1
141963,20250609,23992,1,113.1,1
141964,20240405,3030,1,371.44,1
141965,20230503,33439,1,106.38,1
141966,20231227,30278,1,131.88,1
141967,20250924,2711,1,352.77,1
141968,20250408,16398,1,151.63,1
141969,20240118,5842,1,151.88,1
141970,20250903,14052,1,37.82,1
141971,20250612,10726,1,160.05,1
141972,20250619,1541,1,377.38,1
141973,20230907,10209,1,159.69,1
141974,20250910,10212,1,70.06,1
141975,20240106,34705,1,23.47,1
141976,20230715,8828,1,376.73,1
141977,20231204,32801,1,83.13,1
141978,20250504,7997,1,322.04,1
141979,20251008,11805,1,291.42,1
141980,20241230,11690,1,31.11,1
141981,20251217,4808,1,313.14,1
141982,20240713,453,1,342.87,1
141983,20250201,9698,1,347.63,1
141984,20241120,23285,1,367.08,1
141985,20230523,27245,1,400.91,1
141986,20250709,34111,1,77.17,1
141987,20251113,23804,1,69.98,1
141988,20231229,27913,1,226.38,1
141989,20241003,26031,1,174.03,1
141990,20250513,31359,1,269.56,1
141991,20230124,22491,1,112.48,1
141992,20240226,30928,1,254.98,1
141993,20250506,24251,1,189.51,0
141994,20230209,34481,1,102.42,1
141995,20251013,15011,1,77.0,0
141996,20230524,4562,1,257.58,1
141997,20240503,32585,1,343.25,1
141998,20240511,169,1,392.31,1
141999,20230815,31318,1,152.62,1
142000,20240814,19693,1,352.44,1
142001,20250115,32413,1,257.94,1
142002,20230423,10734,1,372.07,1
142003,20240229,18313,1,383.64,1
142004,20240913,13955,1,373.88,1
142005,20230620,861,1,406.92,1
142006,20230712,7830,1,412.82,1
142007,20240120,2301,1,414.6,1
142008,20250322,8790,1,268.39,1
142009,20240503,22528,1,34.88,1
142010,20230628,1647,1,70.84,1
142011,20250406,23299,1,100.61,1
142012,20231117,6521,1,85.59,1
142013,20230911,16019,1,430.26,1
142014,20251229,15663,1,96.06,1
142015,20240614,17842,1,90.7,1
142016,20231029,10983,1,330.04,1
142017,20250525,186,1,173.58,1
142018,20250208,1716,1,389.26,1
142019,20230502,34477,1,115.85,1
142020,20230411,18996,1,335.46,1
142021,20240622,15650,3,262.01,1
142022,20240907,3808,1,72.82,1
142023,20230225,11786,1,159.7,1
142024,20240206,31224,1,219.17,0
142025,20240627,3305,1,160.69,1
142026,20250811,28697,1,101.52,1
142027,20230327,7777,1,118.35,1
142028,20240902,18422,1,127.27,1
142029,20250524,31285,1,429.31,1
142030,20250302,2460,1,273.24,1
142031,20241211,2483,3,235.19,1
142032,20250303,24634,1,158.3,0
142033,20241015,1941,1,238.62,1
142034,20240125,25727,1,432.5,1
142035,20241102,29640,1,203.87,1
142036,20250729,23824,1,70.06,1
142037,20240908,15948,1,45.02,1
142038,20240103,14853,1,62.71,1
142039,20240205,6274,1,295.69,0
142040,20240210,32065,1,318.04,1
142041,20250719,696,1,134.85,1
142042,20231122,3577,1,134.49,1
142043,20240219,7817,1,172.37,1
142044,20230702,23565,1,273.14,1
142045,20250721,32855,1,377.66,1
142046,20240329,8536,1,425.33,1
142047,20230429,21316,1,258.26,1
142048,20250315,22810,1,211.68,1
142049,20230323,23173,1,148.33,1
142050,20250402,11874,1,341.04,1
142051,20230108,32338,1,148.34,1
142052,20230527,23178,1,181.54,1
142053,20250523,21085,1,34.78,1
142054,20230107,22698,1,259.91,1
142055,20231213,17950,1,52.38,1
142056,20240331,16689,1,41.58,1
142057,20240929,19158,1,29.73,1
142058,20250526,2520,1,175.37,1
142059,20230310,28048,1,63.01,1
142060,20240820,18149,1,350.05,1
142061,20240730,1150,1,372.74,1
142062,20230329,22306,1,39.52,1
142063,20250619,26479,1,135.26,1
142064,20240615,16328,1,121.03,1
142065,20240820,19465,1,252.13,1
142066,20240717,5067,1,256.21,1
142067,20250905,1216,1,419.6,1
142068,20251121,4179,1,241.19,1
142069,20230828,31894,2,397.69,1
142070,20230331,8981,3,391.09,1
142071,20230211,26347,1,131.23,1
142072,20241110,28112,2,381.27,1
142073,20230320,17442,1,155.04,1
142074,20250607,3999,1,115.83,1
142075,20231005,18525,1,229.18,1
142076,20250209,1394,1,137.97,1
142077,20240411,2295,1,127.09,1
142078,20240516,18037,1,427.09,1
142079,20230925,10563,1,388.13,1
142080,20230216,15465,1,130.41,1
142081,20241006,23830,1,366.68,1
142082,20250920,14621,1,124.18,1
142083,20250224,4334,1,32.59,1
142084,20230823,1846,1,398.12,1
142085,20240219,27113,1,222.0,1
142086,20230804,3046,1,310.53,0
142087,20240830,9974,1,386.45,1
142088,20250721,29487,1,311.13,1
142089,20241112,23003,1,436.88,1
142090,20251005,4281,1,300.36,1
142091,20230112,33620,1,251.2,1
142092,20230409,21454,1,202.23,1
142093,20250916,34957,4,438.58,1
142094,20240226,33514,1,301.05,1
142095,20241209,23740,1,106.77,1
142096,20240614,10447,1,413.57,1
142097,20240622,27314,1,276.19,1
142098,20240307,5278,1,193.88,1
142099,20250624,16132,1,129.77,1
142100,20250912,33665,1,51.15,1
142101,20230718,4165,1,183.17,1
142102,20250909,2448,1,252.6,1
142103,20240627,12231,1,349.98,1
142104,20250205,19143,1,281.11,0
142105,20251023,385,1,333.89,1
142106,20230625,21302,1,107.67,1
142107,20251016,29356,1,309.05,1
142108,20230211,4806,1,234.07,1
142109,20240929,1993,2,48.98,1
142110,20230619,27131,1,96.17,1
142111,20250912,24318,1,300.9,1
142112,20230625,614,1,246.39,1
142113,20231004,23854,1,309.77,1
142114,20240915,649,1,172.01,1
142115,20240719,26363,2,409.8,1
142116,20240307,24660,1,352.52,1
142117,20241002,754,1,314.13,1
142118,20230811,27812,1,67.24,1
142119,20241010,31883,1,198.49,1
142120,20240201,13397,1,249.72,1
142121,20251023,3837,1,238.0,1
142122,20240710,27884,1,237.42,1
142123,20231110,12392,1,213.27,0
142124,20240414,17831,1,266.0,1
142125,20230414,13722,1,59.57,1
142126,20240307,14215,1,101.21,1
142127,20251225,17033,1,394.97,1
142128,20240103,18542,1,259.48,1
142129,20230907,15427,1,222.34,1
142130,20240315,8704,1,316.33,1
142131,20230510,29627,1,100.13,1
142132,20250825,11886,1,191.43,1
142133,20251222,31319,1,167.25,1
142134,20251214,24916,1,86.51,1
142135,20241220,17307,1,408.38,1
142136,20250108,13109,1,374.54,1
142137,20240702,17990,1,446.58,1
142138,20240123,31400,1,379.21,1
142139,20230426,16085,1,339.01,1
142140,20230427,15350,1,136.29,1
142141,20240714,27568,1,182.06,1
142142,20230715,13754,1,213.35,1
142143,20250901,32922,1,402.09,1
142144,20250920,26447,1,254.19,1
142145,20230407,34765,1,53.59,1
142146,20250917,34125,1,380.8,1
142147,20231012,6017,1,217.94,1
142148,20250123,13539,1,139.22,1
142149,20241119,17383,1,447.13,1
142150,20241026,5617,1,140.0,1
142151,20250522,6881,3,285.45,1
142152,20240522,17266,2,80.36,1
142153,20230722,29620,1,22.03,1
142154,20230220,757,1,381.15,1
142155,20230712,6587,1,271.26,1
142156,20240322,29586,1,323.0,1
142157,20251012,30889,1,413.17,1
142158,20240107,20272,1,256.35,1
142159,20250203,16826,2,241.61,1
142160,20241129,33467,1,405.82,0
142161,20230208,31764,1,402.39,1
142162,20251125,2103,1,311.7,1
142163,20251215,3962,1,258.74,1
142164,20241110,8987,1,161.59,1
142165,20230925,23108,1,307.66,0
142166,20241009,9319,1,132.96,1
142167,20240507,28112,1,160.53,1
142168,20230315,29948,1,130.55,1
142169,20250501,33500,1,271.27,1
142170,20251031,14751,1,151.83,1
142171,20231203,24985,1,258.38,0
142172,20250727,1336,1,97.36,1
142173,20230825,15237,1,258.03,1
142174,20241121,23209,4,229.48,1
142175,20231031,9048,1,307.09,1
142176,20231117,18068,1,406.88,1
142177,20230407,22007,1,77.2,1
142178,20230407,29180,1,442.53,1
142179,20240706,11300,1,136.98,1
142180,20240926,25629,3,117.66,1
142181,20251230,32126,2,404.26,1
142182,20240731,5564,1,400.79,1
142183,20250621,34722,1,123.12,1
142184,20250914,30656,1,204.33,1
142185,20240818,14078,1,20.82,1
142186,20231218,31087,1,175.48,1
142187,20251026,5861,1,302.09,1
142188,20240511,10635,1,322.81,1
142189,20240906,29108,1,31.58,1
142190,20241013,15675,1,182.31,1
142191,20230128,28132,1,41.74,1
142192,20241218,7431,1,26.37,1
142193,20230629,29794,1,249.0,1
142194,20251111,795,1,413.5,1
142195,20250705,6192,3,307.58,1
142196,20240502,24698,1,351.74,1
142197,20230425,990,1,428.39,1
142198,20250930,24197,1,14.84,1
142199,20250911,4367,1,122.35,0
142200,20241124,10866,1,62.66,1
142201,20230321,29302,1,253.4,1
142202,20231119,7739,1,103.18,1
142203,20241215,21106,1,284.54,1
142204,20231215,20284,1,440.19,1
142205,20240515,6911,1,310.41,1
142206,20240705,8577,1,96.17,1
142207,20240621,23540,1,64.53,1
142208,20230308,3469,1,133.91,0
142209,20250910,6694,1,346.1,1
142210,20231113,3120,1,190.57,1
142211,20250527,834,1,214.68,0
142212,20241003,10664,1,76.96,1
142213,20230117,34986,1,230.21,1
142214,20231220,3238,1,17.14,1
142215,20230728,185,1,64.5,1
142216,20240423,6391,1,364.04,1
142217,20250630,20038,1,93.03,1
142218,20241014,27170,1,75.67,1
142219,20240608,21130,2,153.19,0
142220,20230618,12212,1,262.92,1
142221,20251220,9646,1,155.19,1
142222,20250609,24553,1,14.68,1
142223,20250216,7032,1,117.77,1
142224,20230505,23119,1,16.13,1
142225,20250517,26465,1,191.58,1
142226,20240416,25413,1,104.48,1
142227,20241110,16799,1,361.64,1
142228,20240108,10484,1,84.32,1
142229,20240516,163,1,378.42,1
142230,20251101,24268,1,37.89,1
142231,20240107,28679,1,172.96,1
142232,20240316,12428,3,445.16,1
142233,20240525,34036,1,286.44,1
142234,20241210,12642,1,424.78,1
142235,20250913,28745,1,176.05,1
142236,20240730,15713,1,65.97,1
142237,20250901,12708,1,52.21,1
142238,20240718,12222,1,275.79,1
142239,20250121,12264,1,212.1,1
142240,20230430,27996,1,50.79,1
142241,20241212,29664,3,315.72,1
142242,20240422,29640,1,432.53,0
142243,20250512,6855,1,330.67,1
142244,20241112,7524,1,127.33,1
142245,20230106,15527,1,331.99,1
142246,20250603,27585,1,62.43,1
142247,20240708,33527,1,269.27,1
142248,20250825,34320,1,108.9,1
142249,20251008,9029,1,177.75,1
142250,20240228,9740,1,56.84,1
142251,20240125,15323,1,318.41,1
142252,20231215,34609,2,108.25,1
142253,20230924,17790,1,437.83,1
142254,20250731,23504,1,220.27,1
142255,20250516,11323,1,104.19,1
142256,20251202,25277,1,387.67,1
142257,20240105,19402,1,441.53,1
142258,20231206,3282,1,153.01,1
142259,20240503,11600,1,253.58,1
142260,20240508,28372,4,135.2,1
142261,20251114,13302,1,416.17,1
142262,20250418,12869,1,106.36,1
142263,20240827,4038,1,91.78,1
142264,20250702,33512,1,234.05,1
142265,20250905,24893,1,224.09,1
142266,20230628,20203,1,91.94,1
142267,20231009,32052,1,147.92,1
142268,20230218,2386,1,267.07,1
142269,20251009,6158,1,92.02,1
142270,20230905,29286,1,118.81,1
142271,20240501,16147,1,415.27,0
142272,20240105,34864,1,106.96,1
142273,20231013,30223,1,292.68,1
142274,20251022,19333,1,50.51,1
142275,20230607,26517,1,247.73,1
142276,20251224,30477,1,336.12,1
142277,20250401,20716,3,320.12,1
142278,20240122,13788,1,161.42,1
142279,20240513,18525,1,327.32,1
142280,20231209,25873,4,447.23,1
142281,20251215,19979,1,393.74,0
142282,20251210,19797,1,97.09,0
142283,20250411,4133,2,255.96,1
142284,20230101,9569,1,301.62,1
142285,20241031,23712,2,154.22,1
142286,20250810,24413,1,173.68,0
142287,20230930,7012,1,242.86,1
142288,20240709,1017,1,168.51,1
142289,20240104,18820,2,292.49,1
142290,20240502,20626,1,123.0,1
142291,20240115,8841,2,363.51,1
142292,20240106,6556,1,213.12,1
142293,20251003,23836,1,362.04,1
142294,20240918,26065,1,396.41,1
142295,20251214,24981,1,351.46,1
142296,20230727,26457,1,359.88,1
142297,20230516,28534,1,311.39,1
142298,20250118,18272,1,166.36,1
142299,20240401,32878,1,37.84,1
142300,20251221,2944,1,218.0,1
142301,20240223,30822,1,204.65,1
142302,20230527,3069,1,186.6,1
142303,20241116,6654,1,176.13,1
142304,20231023,30697,1,186.97,1
142305,20241109,24250,1,231.99,1
142306,20240808,5255,4,205.85,1
142307,20231112,10876,1,150.73,1
142308,20250828,17163,1,51.05,1
142309,20251227,24022,1,418.62,1
142310,20250926,26912,1,150.5,1
142311,20250804,33423,1,352.99,1
142312,20231212,5191,1,360.08,1
142313,20240613,23702,1,151.62,1
142314,20250506,8163,1,449.37,1
142315,20240330,22428,1,429.03,1
142316,20240701,23359,1,199.4,0
142317,20250111,3820,3,415.74,1
142318,20230506,16989,1,241.95,1
142319,20240719,19226,1,381.03,1
142320,20250420,20122,1,84.96,1
142321,20240120,25213,1,79.64,1
142322,20230425,28708,1,320.79,1
142323,20250811,4026,1,312.61,1
142324,20240430,23513,1,232.86,1
142325,20250102,24160,1,232.74,1
142326,20230227,17900,1,218.19,1
142327,20241127,26804,1,156.57,1
142328,20250518,28369,1,75.33,1
142329,20250421,33903,1,248.4,1
142330,20240326,16569,1,75.1,1
142331,20230417,33563,1,275.5,1
142332,20240519,6644,1,392.73,1
142333,20250920,22370,1,182.4,1
142334,20240909,18513,1,51.4,1
142335,20240209,12288,1,207.94,1
142336,20240610,20101,1,147.25,0
142337,20231021,5012,1,18.64,1
142338,20240730,22789,1,178.55,1
142339,20230307,2558,1,380.46,1
142340,20240307,7626,1,282.08,1
142341,20241121,20790,1,437.57,1
142342,20250117,14882,1,89.33,1
142343,20240220,24297,1,257.12,1
142344,20231225,27676,1,338.7,1
142345,20231109,31230,1,125.97,1
142346,20241126,9417,1,263.81,1
142347,20250223,17764,1,240.67,1
142348,20231012,24361,1,340.04,1
142349,20240302,21929,1,411.94,1
142350,20240304,24444,1,384.59,1
142351,20231219,5451,1,389.45,1
142352,20240629,22791,2,38.49,1
142353,20240916,27090,1,131.22,1
142354,20250217,15431,1,324.82,1
142355,20230613,18137,1,121.72,1
142356,20230804,3756,1,150.8,1
142357,20230531,14304,1,98.2,1
142358,20250323,6260,1,170.6,1
142359,20230115,1248,1,75.54,1
142360,20250528,5697,1,47.01,1
142361,20250515,17246,1,137.36,1
142362,20250505,2228,1,11.49,1
142363,20230826,31179,1,37.15,1
142364,20230226,9705,1,38.29,1
142365,20250515,18204,1,413.46,0
142366,20240103,26582,3,179.04,1
142367,20250115,17386,1,215.4,1
142368,20240526,9952,1,274.72,1
142369,20241219,30626,1,420.2,1
142370,20240504,12209,1,155.18,1
142371,20250212,13490,1,284.86,1
142372,20230621,9784,1,359.88,1
142373,20251004,17589,1,356.09,1
142374,20240110,9034,1,446.01,1
142375,20250622,8200,1,145.43,1
142376,20230906,16669,1,319.88,1
142377,20250226,27590,1,76.96,1
142378,20240415,14835,1,171.9,0
142379,20250512,16937,1,70.15,1
142380,20250306,12554,1,362.99,1
142381,20241014,18869,1,251.52,1
142382,20231119,15541,1,222.94,1
142383,20231007,19381,1,288.06,1
142384,20230807,26679,1,36.45,1
142385,20250506,23552,1,217.59,1
142386,20231006,30865,1,255.3,1
142387,20240223,7903,1,213.15,1
142388,20250718,4707,1,26.26,1
142389,20231105,20619,1,390.07,1
142390,20250614,18457,1,53.51,1
142391,20230410,4627,1,172.34,1
142392,20250603,14083,1,393.31,1
142393,20250411,18580,1,167.32,0
142394,20231109,10698,1,407.46,1
142395,20231230,10674,1,139.16,1
142396,20230330,33835,1,265.47,0
142397,20251025,34677,2,401.25,1
142398,20230426,30850,1,94.93,1
142399,20240619,12852,1,183.68,1
142400,20230310,27338,1,402.58,0
142401,20250910,26589,1,59.08,1
142402,20240416,12323,2,116.1,1
142403,20250413,4750,4,358.81,1
142404,20250912,17683,1,12.49,1
142405,20240518,20727,1,407.74,1
142406,20241130,13517,1,19.27,1
142407,20240101,19065,1,346.92,1
142408,20230405,33054,1,81.77,1
142409,20240331,15984,1,212.07,1
142410,20231213,14920,1,438.83,1
142411,20240104,7618,1,259.15,1
142412,20251021,1861,1,66.79,1
142413,20241206,23022,1,362.04,1
142414,20240430,25324,1,341.5,0
142415,20240101,13510,1,336.41,1
142416,20240222,11663,1,448.02,1
142417,20241121,29577,1,123.0,1
142418,20230807,28679,1,410.53,1
142419,20240402,3058,1,397.66,1
142420,20250111,31372,1,362.26,1
142421,20231128,7175,1,299.88,1
142422,20250713,4322,1,165.6,1
142423,20230127,12127,2,389.37,1
142424,20230124,5625,1,393.68,1
142425,20240616,3404,1,220.02,1
142426,20231020,8211,1,155.28,1
142427,20230210,18342,1,299.06,1
142428,20230814,17223,1,341.41,1
142429,20230805,31241,1,94.06,1
142430,20240407,28037,1,259.9,1
142431,20240924,20373,1,343.75,1
142432,20240521,3532,1,423.02,1
142433,20250909,7917,1,167.53,1
142434,20231203,28428,1,323.71,0
142435,20240317,4201,1,332.37,1
142436,20230128,11653,1,307.66,1
142437,20230322,11175,2,226.73,1
142438,20230421,13217,1,185.95,0
142439,20250210,19353,3,101.95,1
142440,20230107,15512,1,215.88,1
142441,20240125,8179,1,15.74,1
142442,20251214,27270,1,432.79,1
142443,20251129,2487,1,33.29,1
142444,20240304,32779,1,234.87,1
142445,20230306,18152,1,148.1,1
142446,20240206,20557,1,402.92,1
142447,20251108,863,2,216.66,1
142448,20240822,2765,1,364.01,1
142449,20251207,1725,1,297.71,0
142450,20241028,25725,1,93.49,1
142451,20231129,4094,1,126.2,1
142452,20250611,3514,1,272.21,1
142453,20241220,24133,1,150.13,1
142454,20250428,25211,1,105.92,1
142455,20250614,10307,4,104.21,1
142456,20240815,4052,1,84.45,1
142457,20231206,29908,1,25.11,1
142458,20250331,21195,1,423.93,1
142459,20250809,17288,1,121.8,1
142460,20231118,32662,4,261.48,1
142461,20251113,4722,1,118.15,1
142462,20230331,34671,1,180.3,1
142463,20230329,22912,1,294.69,1
142464,20250602,13252,1,28.99,1
142465,20240526,7750,1,374.43,1
142466,20231215,25268,1,65.11,1
142467,20250225,11227,1,351.73,1
142468,20230904,10900,1,307.46,1
142469,20240426,10016,1,255.18,1
142470,20250123,22489,1,211.51,0
142471,20241017,24278,1,64.71,1
142472,20240430,31461,1,419.05,1
142473,20230123,7830,1,305.4,1
142474,20240503,1729,1,69.4,1
142475,20250320,8130,1,241.36,1
142476,20231105,23755,1,93.3,1
142477,20240826,22922,1,132.59,1
142478,20230914,25453,1,447.81,1
142479,20250626,33924,1,271.51,1
142480,20251202,6142,1,379.42,1
142481,20250810,8197,1,376.1,0
142482,20231017,19508,2,65.59,1
142483,20230609,12780,1,309.58,1
142484,20241025,32610,4,182.31,1
142485,20240607,29348,3,337.44,1
142486,20241130,12172,1,340.07,1
142487,20240324,16028,1,129.91,0
142488,20231217,15848,1,263.26,1
142489,20240218,34253,2,403.07,1
142490,20240604,11618,1,231.07,1
142491,20240812,8838,1,401.14,1
142492,20251229,2915,1,148.91,1
142493,20240830,9382,1,32.84,1
142494,20230821,1797,1,414.69,1
142495,20241211,9316,1,201.95,1
142496,20231009,33236,2,61.4,1
142497,20250806,17078,1,168.05,1
142498,20230419,24047,1,354.15,1
142499,20231016,25979,1,264.79,1
142500,20251231,21671,2,423.95,1
142501,20230830,323,1,444.7,1
142502,20250328,32751,1,171.0,1
142503,20231015,28968,1,398.1,1
142504,20240721,30521,1,431.41,1
142505,20240808,16046,1,98.95,0
142506,20250117,8177,1,411.14,0
142507,20250703,15081,1,76.08,0
142508,20251013,267,1,239.62,1
142509,20250506,10724,1,365.79,1
142510,20230324,24339,1,167.15,1
142511,20231129,7660,1,79.0,1
142512,20230831,13903,1,151.26,1
142513,20230114,1661,1,265.04,1
142514,20241014,25142,1,173.63,1
142515,20251012,9386,1,349.35,1
142516,20231201,31924,1,316.98,1
142517,20230509,4711,1,332.73,1
142518,20230621,10297,1,277.91,1
142519,20240728,12255,1,53.81,1
142520,20250120,22772,1,431.79,1
142521,20231111,31170,2,99.91,1
142522,20250609,23472,1,11.21,1
142523,20251222,13409,1,403.93,1
142524,20250521,18974,1,393.6,1
142525,20250403,23911,1,438.82,1
142526,20250610,2591,3,180.28,1
142527,20241214,29466,1,431.89,0
142528,20250213,17507,1,371.08,1
142529,20250506,16961,1,314.95,1
142530,20240225,15711,1,25.41,1
142531,20230730,11239,1,309.45,1
142532,20251217,31117,1,282.4,1
142533,20231026,21438,1,80.09,1
142534,20240730,2266,1,312.93,0
142535,20240405,23879,1,231.04,1
142536,20250120,5580,1,328.03,0
142537,20240715,23232,2,195.89,1
142538,20230403,6439,1,344.67,0
142539,20250102,18549,1,263.94,1
142540,20230104,10031,1,427.45,1
142541,20240417,13164,1,218.52,1
142542,20251102,28532,1,80.6,1
142543,20240826,19280,1,375.79,1
142544,20231227,5324,1,347.62,1
142545,20231003,11413,1,147.25,0
142546,20230115,8367,1,26.54,0
142547,20250929,15655,1,299.87,1
142548,20231020,34272,1,138.75,1
142549,20230724,13732,1,219.18,1
142550,20230723,1771,1,44.19,1
142551,20241212,5306,2,119.02,1
142552,20240526,14348,3,138.72,1
142553,20251225,15510,1,54.53,1
142554,20230910,3569,1,135.36,1
142555,20241012,21987,1,123.28,1
142556,20230101,26306,1,147.52,1
142557,20250610,7215,1,442.07,1
142558,20240805,2534,1,291.21,1
142559,20240723,5504,1,309.54,0
142560,20230415,33970,1,214.19,1
142561,20241230,16537,1,326.1,1
142562,20230625,1923,1,449.65,1
142563,20240113,19193,1,365.86,1
142564,20250924,1224,1,254.14,1
142565,20250703,26715,1,192.32,1
142566,20250219,27546,1,273.07,1
142567,20230707,5379,1,160.06,1
142568,20241006,30649,1,235.27,1
142569,20250418,17835,1,63.73,1
142570,20230730,5047,1,240.76,1
142571,20240828,4619,1,425.99,1
142572,20241202,9492,1,417.19,1
142573,20250528,11874,1,53.58,1
142574,20231129,4653,1,270.63,1
142575,20241010,21797,1,417.41,1
142576,20250501,7596,1,162.88,1
142577,20230531,23799,1,200.72,0
142578,20250817,6154,1,259.86,1
