CustomerKey,CustomerID,CompanyName,Industry,CustomerTier,CreditLimit
1310,CUST-01310,Company_1310 Lda,E-commerce,Silver,50000
1311,CUST-01311,Company_1311 Lda,Retail,Bronze,10000
1312,CUST-01312,Company_1312 Lda,E-commerce,Silver,150000
1313,CUST-01313,Company_1313 Lda,Food Distributor,Silver,10000
1314,CUST-01314,Company_1314 Lda,E-commerce,Bronze,150000
1315,CUST-01315,Company_1315 Lda,Automotive,Bronze,500000
1316,CUST-01316,Company_1316 Lda,Food Distributor,Silver,10000
1317,CUST-01317,Company_1317 Lda,Food Distributor,Bronze,50000
1318,CUST-01318,Company_1318 Lda,E-commerce,Bronze,10000
1319,CUST-01319,Company_1319 Lda,Retail,Bronze,10000
1320,CUST-01320,Company_1320 Lda,Retail,Bronze,50000
1321,CUST-01321,Company_1321 Lda,Retail,Gold,50000
1322,CUST-01322,Company_1322 Lda,Retail,Bronze,150000
1323,CUST-01323,Company_1323 Lda,E-commerce,Silver,50000
1324,CUST-01324,Company_1324 Lda,Retail,Bronze,10000
1325,CUST-01325,Company_1325 Lda,Manufacturing,Bronze,150000
1326,CUST-01326,Company_1326 Lda,Pharmaceutical,Silver,500000
1327,CUST-01327,Company_1327 Lda,Retail,Silver,10000
1328,CUST-01328,Company_1328 Lda,E-commerce,Bronze,500000
1329,CUST-01329,Company_1329 Lda,Food Distributor,Bronze,10000
1330,CUST-01330,Company_1330 Lda,Automotive,Bronze,150000
1331,CUST-01331,Company_1331 Lda,Food Distributor,Bronze,10000
1332,CUST-01332,Company_1332 Lda,E-commerce,Silver,10000
1333,CUST-01333,Company_1333 Lda,Retail,Bronze,10000
1334,CUST-01334,Company_1334 Lda,Manufacturing,Bronze,50000
1335,CUST-01335,Company_1335 Lda,Manufacturing,Bronze,10000
1336,CUST-01336,Company_1336 Lda,Food Distributor,Gold,10000
1337,CUST-01337,Company_1337 Lda,Retail,Gold,50000
1338,CUST-01338,Company_1338 Lda,Food Distributor,Bronze,150000
1339,CUST-01339,Company_1339 Lda,Retail,Silver,10000
1340,CUST-01340,Company_1340 Lda,Retail,Bronze,10000
1341,CUST-01341,Company_1341 Lda,Retail,Bronze,10000
1342,CUST-01342,Company_1342 Lda,Automotive,Silver,10000
1343,CUST-01343,Company_1343 Lda,E-commerce,Gold,150000
1344,CUST-01344,Company_1344 Lda,E-commerce,Gold,150000
1345,CUST-01345,Company_1345 Lda,E-commerce,Bronze,50000
1346,CUST-01346,Company_1346 Lda,Automotive,Bronze,10000
1347,CUST-01347,Company_1347 Lda,Pharmaceutical,Silver,50000
1348,CUST-01348,Company_1348 Lda,Pharmaceutical,Bronze,50000
1349,CUST-01349,Company_1349 Lda,Manufacturing,Bronze,150000
1350,CUST-01350,Company_1350 Lda,Retail,Bronze,50000
1351,CUST-01351,Company_1351 Lda,E-commerce,Silver,50000
1352,CUST-01352,Company_1352 Lda,Food Distributor,Bronze,50000
1353,CUST-01353,Company_1353 Lda,Automotive,Bronze,10000
1354,CUST-01354,Company_1354 Lda,E-commerce,Gold,500000
1355,CUST-01355,Company_1355 Lda,Automotive,Bronze,50000
1356,CUST-01356,Company_1356 Lda,E-commerce,Bronze,50000
1357,CUST-01357,Company_1357 Lda,Manufacturing,Bronze,10000
1358,CUST-01358,Company_1358 Lda,Automotive,Bronze,50000
1359,CUST-01359,Company_1359 Lda,Retail,Bronze,50000
1360,CUST-01360,Company_1360 Lda,Food Distributor,Bronze,10000
1361,CUST-01361,Company_1361 Lda,Manufacturing,Silver,10000
1362,CUST-01362,Company_1362 Lda,Retail,Bronze,50000
1363,CUST-01363,Company_1363 Lda,Food Distributor,Gold,50000
1364,CUST-01364,Company_1364 Lda,Food Distributor,Bronze,50000
1365,CUST-01365,Company_1365 Lda,E-commerce,Bronze,10000
1366,CUST-01366,Company_1366 Lda,Retail,Bronze,50000
1367,CUST-01367,Company_1367 Lda,E-commerce,Bronze,10000
1368,CUST-01368,Company_1368 Lda,Manufacturing,Silver,10000
1369,CUST-01369,Company_1369 Lda,Retail,Bronze,10000
1370,CUST-01370,Company_1370 Lda,Retail,Bronze,10000
1371,CUST-01371,Company_1371 Lda,Manufacturing,Silver,10000
1372,CUST-01372,Company_1372 Lda,Retail,Gold,10000
1373,CUST-01373,Company_1373 Lda,E-commerce,Silver,10000
1374,CUST-01374,Company_1374 Lda,Automotive,Bronze,10000
1375,CUST-01375,Company_1375 Lda,Retail,Silver,50000
1376,CUST-01376,Company_1376 Lda,E-commerce,Bronze,10000
1377,CUST-01377,Company_1377 Lda,Automotive,Bronze,10000
1378,CUST-01378,Company_1378 Lda,Food Distributor,Bronze,150000
1379,CUST-01379,Company_1379 Lda,Pharmaceutical,Bronze,10000
1380,CUST-01380,Company_1380 Lda,Food Distributor,Bronze,50000
1381,CUST-01381,Company_1381 Lda,Retail,Bronze,10000
1382,CUST-01382,Company_1382 Lda,Pharmaceutical,Silver,10000
1383,CUST-01383,Company_1383 Lda,Manufacturing,Bronze,50000
1384,CUST-01384,Company_1384 Lda,Retail,Bronze,50000
1385,CUST-01385,Company_1385 Lda,Food Distributor,Bronze,150000
1386,CUST-01386,Company_1386 Lda,Pharmaceutical,Gold,50000
1387,CUST-01387,Company_1387 Lda,E-commerce,Bronze,500000
1388,CUST-01388,Company_1388 Lda,Retail,Bronze,10000
1389,CUST-01389,Company_1389 Lda,Manufacturing,Silver,10000
1390,CUST-01390,Company_1390 Lda,Automotive,Silver,10000
1391,CUST-01391,Company_1391 Lda,Retail,Bronze,10000
1392,CUST-01392,Company_1392 Lda,Retail,Silver,50000
1393,CUST-01393,Company_1393 Lda,Retail,Silver,50000
1394,CUST-01394,Company_1394 Lda,Food Distributor,Silver,10000
1395,CUST-01395,Company_1395 Lda,Pharmaceutical,Bronze,150000
1396,CUST-01396,Company_1396 Lda,E-commerce,Silver,150000
1397,CUST-01397,Company_1397 Lda,Automotive,Bronze,10000
1398,CUST-01398,Company_1398 Lda,Retail,Bronze,10000
1399,CUST-01399,Company_1399 Lda,Food Distributor,Bronze,10000
1400,CUST-01400,Company_1400 Lda,E-commerce,Bronze,10000
1401,CUST-01401,Company_1401 Lda,Retail,Bronze,10000
1402,CUST-01402,Company_1402 Lda,Retail,Silver,50000
1403,CUST-01403,Company_1403 Lda,Retail,Bronze,10000
1404,CUST-01404,Company_1404 Lda,E-commerce,Bronze,10000
1405,CUST-01405,Company_1405 Lda,Food Distributor,Bronze,500000
1406,CUST-01406,Company_1406 Lda,Automotive,Bronze,50000
1407,CUST-01407,Company_1407 Lda,E-commerce,Gold,150000
1408,CUST-01408,Company_1408 Lda,E-commerce,Bronze,10000
1409,CUST-01409,Company_1409 Lda,Food Distributor,Bronze,10000
1410,CUST-01410,Company_1410 Lda,E-commerce,Bronze,50000
1411,CUST-01411,Company_1411 Lda,Retail,Bronze,10000
1412,CUST-01412,Company_1412 Lda,Retail,Bronze,10000
1413,CUST-01413,Company_1413 Lda,Retail,Silver,50000
1414,CUST-01414,Company_1414 Lda,Retail,Gold,50000
1415,CUST-01415,Company_1415 Lda,Food Distributor,Bronze,10000
1416,CUST-01416,Company_1416 Lda,Manufacturing,Silver,10000
1417,CUST-01417,Company_1417 Lda,Retail,Silver,10000
1418,CUST-01418,Company_1418 Lda,Retail,Silver,10000
1419,CUST-01419,Company_1419 Lda,Automotive,Bronze,10000
1420,CUST-01420,Company_1420 Lda,Manufacturing,Bronze,10000
1421,CUST-01421,Company_1421 Lda,Pharmaceutical,Bronze,10000
1422,CUST-01422,Company_1422 Lda,Food Distributor,Silver,500000
1423,CUST-01423,Company_1423 Lda,Retail,Silver,50000
1424,CUST-01424,Company_1424 Lda,Retail,Bronze,50000
1425,CUST-01425,Company_1425 Lda,Manufacturing,Bronze,10000
1426,CUST-01426,Company_1426 Lda,Manufacturing,Gold,10000
1427,CUST-01427,Company_1427 Lda,Retail,Silver,10000
1428,CUST-01428,Company_1428 Lda,Manufacturing,Gold,10000
1429,CUST-01429,Company_1429 Lda,Food Distributor,Silver,10000
1430,CUST-01430,Company_1430 Lda,E-commerce,Bronze,50000
1431,CUST-01431,Company_1431 Lda,Automotive,Bronze,50000
1432,CUST-01432,Company_1432 Lda,Food Distributor,Silver,50000
1433,CUST-01433,Company_1433 Lda,Automotive,Bronze,10000
1434,CUST-01434,Company_1434 Lda,Food Distributor,Bronze,150000
1435,CUST-01435,Company_1435 Lda,Retail,Silver,10000
1436,CUST-01436,Company_1436 Lda,Retail,Bronze,10000
1437,CUST-01437,Company_1437 Lda,Pharmaceutical,Silver,10000
1438,CUST-01438,Company_1438 Lda,E-commerce,Bronze,50000
1439,CUST-01439,Company_1439 Lda,Retail,Gold,500000
1440,CUST-01440,Company_1440 Lda,Food Distributor,Bronze,10000
1441,CUST-01441,Company_1441 Lda,Manufacturing,Bronze,150000
1442,CUST-01442,Company_1442 Lda,Retail,Silver,150000
1443,CUST-01443,Company_1443 Lda,Food Distributor,Bronze,10000
1444,CUST-01444,Company_1444 Lda,Automotive,Silver,10000
1445,CUST-01445,Company_1445 Lda,E-commerce,Silver,10000
1446,CUST-01446,Company_1446 Lda,Retail,Bronze,500000
1447,CUST-01447,Company_1447 Lda,Food Distributor,Bronze,10000
1448,CUST-01448,Company_1448 Lda,E-commerce,Bronze,50000
1449,CUST-01449,Company_1449 Lda,Manufacturing,Bronze,10000
1450,CUST-01450,Company_1450 Lda,Food Distributor,Gold,50000
1451,CUST-01451,Company_1451 Lda,Automotive,Silver,10000
1452,CUST-01452,Company_1452 Lda,Food Distributor,Silver,50000
1453,CUST-01453,Company_1453 Lda,E-commerce,Silver,150000
1454,CUST-01454,Company_1454 Lda,Food Distributor,Bronze,150000
1455,CUST-01455,Company_1455 Lda,Retail,Gold,150000
1456,CUST-01456,Company_1456 Lda,Manufacturing,Silver,10000
1457,CUST-01457,Company_1457 Lda,Food Distributor,Silver,50000
1458,CUST-01458,Company_1458 Lda,Food Distributor,Silver,10000
1459,CUST-01459,Company_1459 Lda,Retail,Bronze,10000
1460,CUST-01460,Company_1460 Lda,Food Distributor,Silver,50000
1461,CUST-01461,Company_1461 Lda,Pharmaceutical,Bronze,10000
1462,CUST-01462,Company_1462 Lda,Food Distributor,Bronze,50000
1463,CUST-01463,Company_1463 Lda,Retail,Bronze,500000
1464,CUST-01464,Company_1464 Lda,Food Distributor,Gold,10000
1465,CUST-01465,Company_1465 Lda,Manufacturing,Silver,50000
1466,CUST-01466,Company_1466 Lda,Retail,Silver,10000
1467,CUST-01467,Company_1467 Lda,Manufacturing,Silver,10000
1468,CUST-01468,Company_1468 Lda,Automotive,Bronze,10000
1469,CUST-01469,Company_1469 Lda,E-commerce,Gold,150000
1470,CUST-01470,Company_1470 Lda,E-commerce,Bronze,150000
1471,CUST-01471,Company_1471 Lda,Food Distributor,Bronze,150000
1472,CUST-01472,Company_1472 Lda,E-commerce,Bronze,500000
1473,CUST-01473,Company_1473 Lda,E-commerce,Silver,10000
1474,CUST-01474,Company_1474 Lda,Automotive,Silver,10000
1475,CUST-01475,Company_1475 Lda,Pharmaceutical,Bronze,50000
1476,CUST-01476,Company_1476 Lda,Food Distributor,Bronze,10000
1477,CUST-01477,Company_1477 Lda,E-commerce,Silver,10000
1478,CUST-01478,Company_1478 Lda,E-commerce,Bronze,10000
1479,CUST-01479,Company_1479 Lda,E-commerce,Silver,50000
1480,CUST-01480,Company_1480 Lda,Automotive,Gold,50000
1481,CUST-01481,Company_1481 Lda,E-commerce,Bronze,10000
1482,CUST-01482,Company_1482 Lda,Retail,Bronze,10000
1483,CUST-01483,Company_1483 Lda,Food Distributor,Silver,50000
1484,CUST-01484,Company_1484 Lda,Retail,Silver,50000
1485,CUST-01485,Company_1485 Lda,Pharmaceutical,Bronze,10000
1486,CUST-01486,Company_1486 Lda,Pharmaceutical,Gold,50000
1487,CUST-01487,Company_1487 Lda,Pharmaceutical,Bronze,10000
1488,CUST-01488,Company_1488 Lda,Food Distributor,Bronze,10000
1489,CUST-01489,Company_1489 Lda,Pharmaceutical,Silver,50000
1490,CUST-01490,Company_1490 Lda,Automotive,Silver,50000
1491,CUST-01491,Company_1491 Lda,Retail,Bronze,10000
1492,CUST-01492,Company_1492 Lda,Pharmaceutical,Silver,50000
1493,CUST-01493,Company_1493 Lda,Retail,Bronze,50000
1494,CUST-01494,Company_1494 Lda,Retail,Bronze,50000
1495,CUST-01495,Company_1495 Lda,Food Distributor,Bronze,50000
1496,CUST-01496,Company_1496 Lda,Food Distributor,Silver,50000
1497,CUST-01497,Company_1497 Lda,Food Distributor,Bronze,10000
1498,CUST-01498,Company_1498 Lda,Automotive,Bronze,10000
1499,CUST-01499,Company_1499 Lda,Pharmaceutical,Bronze,10000
1500,CUST-01500,Company_1500 Lda,E-commerce,Silver,10000
