OrderKey,DateKey,CustomerKey,BranchKey,ProductKey,Qty,UnitPrice,Discount,NetRevenue
148547,20250420,1124,4,109,7,412.43,0.0,2887.01
148548,20250121,775,3,435,75,412.43,0.0,30932.25
148549,20250605,846,3,426,12,412.43,0.0,4949.16
148550,20240707,1109,4,468,84,412.43,0.0,34644.12
148551,20230324,1187,3,33,36,412.43,0.0,14847.48
148552,20240209,1072,4,2,17,412.43,0.0,7011.31
148553,20241216,447,3,19,73,412.43,3010.74,27096.65
148554,20241218,701,4,368,8,412.43,0.0,3299.44
148555,20230907,609,3,473,60,412.43,0.0,24745.8
148556,20231105,716,2,384,22,412.43,0.0,9073.460000000001
148557,20240723,1421,1,447,29,412.43,0.0,11960.47
148558,20250404,1333,2,96,38,412.43,1567.23,14105.11
148559,20250827,207,2,471,84,412.43,0.0,34644.12
148560,20230507,1379,3,95,43,412.43,0.0,17734.49
148561,20251110,265,3,169,45,412.43,1855.94,16703.41
148562,20251111,70,4,303,97,412.43,0.0,40005.71
148563,20230113,195,1,455,13,412.43,0.0,5361.59
148564,20240813,500,3,288,76,412.43,0.0,31344.68
148565,20241105,236,3,376,59,412.43,2433.34,21900.03
148566,20241005,1384,3,19,81,412.43,0.0,33406.83
148567,20241128,910,1,198,6,412.43,247.46,2227.12
148568,20240810,753,3,230,93,412.43,3835.6,34520.39
148569,20231206,526,2,288,20,412.43,0.0,8248.6
148570,20230518,983,2,88,22,412.43,907.35,8166.110000000001
148571,20230922,1473,3,184,67,412.43,0.0,27632.81
148572,20250420,868,3,394,90,412.43,0.0,37118.7
148573,20231026,754,3,243,5,412.43,0.0,2062.15
148574,20250802,90,2,334,16,412.43,0.0,6598.88
148575,20240415,138,1,8,39,412.43,0.0,16084.77
148576,20240430,551,2,22,26,412.43,0.0,10723.18
148577,20250914,1465,1,451,85,412.43,0.0,35056.55
148578,20230930,530,4,119,97,412.43,0.0,40005.71
148579,20230831,1402,2,65,43,412.43,0.0,17734.49
148580,20251222,1094,4,217,67,412.43,0.0,27632.81
148581,20240921,325,3,189,49,412.43,0.0,20209.07
148582,20230901,457,4,3,12,412.43,0.0,4949.16
148583,20230806,1219,3,186,16,412.43,659.89,5938.99
148584,20250906,185,4,101,77,412.43,0.0,31757.11
148585,20241116,47,1,255,79,412.43,0.0,32581.97
148586,20230610,1200,3,254,2,412.43,0.0,824.86
148587,20251005,957,3,166,49,412.43,0.0,20209.07
148588,20240604,392,3,210,92,412.43,0.0,37943.56
148589,20251225,458,2,186,21,412.43,0.0,8661.03
148590,20231128,875,3,27,52,412.43,0.0,21446.36
148591,20240906,1394,3,404,81,412.43,0.0,33406.83
148592,20230813,1380,4,323,13,412.43,0.0,5361.59
148593,20240530,1347,1,7,20,412.43,0.0,8248.6
148594,20230817,488,1,237,93,412.43,0.0,38355.99
148595,20231215,987,1,203,87,412.43,0.0,35881.41
148596,20231119,343,2,111,88,412.43,0.0,36293.840000000004
148597,20231129,1247,4,417,43,412.43,0.0,17734.49
148598,20251212,117,3,316,54,412.43,0.0,22271.22
148599,20230303,497,3,326,95,412.43,0.0,39180.85
148600,20240803,303,3,495,67,412.43,2763.28,24869.530000000002
148601,20241207,629,3,98,48,412.43,1979.66,17816.98
148602,20241228,944,1,234,18,412.43,0.0,7423.74
148603,20250508,53,3,193,47,412.43,1938.42,17445.79
148604,20250516,209,4,111,31,412.43,0.0,12785.33
148605,20251203,1239,4,396,35,412.43,0.0,14435.050000000001
148606,20250510,857,3,110,78,412.43,0.0,32169.54
148607,20250727,646,3,431,88,412.43,0.0,36293.840000000004
148608,20240911,1275,3,207,83,412.43,0.0,34231.69
148609,20241226,572,2,113,41,412.43,0.0,16909.63
148610,20240714,1477,3,344,52,412.43,0.0,21446.36
148611,20231124,989,1,307,28,412.43,0.0,11548.04
148612,20231219,612,4,342,20,412.43,0.0,8248.6
148613,20240213,803,1,67,6,412.43,0.0,2474.58
148614,20240113,396,1,398,66,412.43,0.0,27220.38
148615,20240912,1239,3,347,48,412.43,1979.66,17816.98
148616,20231101,941,3,158,1,412.43,41.24,371.19
148617,20240824,250,4,480,29,412.43,0.0,11960.47
148618,20251102,246,2,304,44,412.43,1814.69,16332.230000000001
148619,20240418,392,3,469,50,412.43,0.0,20621.5
148620,20231008,1307,3,142,89,412.43,0.0,36706.270000000004
148621,20240122,1308,2,354,93,412.43,0.0,38355.99
148622,20250924,392,2,248,76,412.43,0.0,31344.68
148623,20251123,1452,4,392,53,412.43,2185.88,19672.91
148624,20251005,782,1,33,81,412.43,0.0,33406.83
148625,20231202,937,1,205,11,412.43,453.67,4083.0600000000004
148626,20240324,454,4,392,19,412.43,0.0,7836.17
148627,20251215,873,2,468,33,412.43,0.0,13610.19
148628,20231226,406,1,378,18,412.43,0.0,7423.74
148629,20230707,231,1,193,31,412.43,1278.53,11506.8
148630,20231128,232,4,377,74,412.43,0.0,30519.82
148631,20251208,1156,3,25,85,412.43,0.0,35056.55
148632,20240502,375,3,468,88,412.43,0.0,36293.840000000004
148633,20251116,466,1,490,1,412.43,0.0,412.43
148634,20230528,291,3,353,81,412.43,0.0,33406.83
148635,20250522,371,4,320,36,412.43,0.0,14847.48
148636,20230515,373,3,438,32,412.43,0.0,13197.76
148637,20230909,740,1,308,81,412.43,0.0,33406.83
148638,20241129,465,3,407,5,412.43,0.0,2062.15
148639,20240524,363,3,406,23,412.43,0.0,9485.89
148640,20241231,1143,1,74,83,412.43,0.0,34231.69
148641,20251214,354,2,162,55,412.43,0.0,22683.65
148642,20230322,488,3,488,72,412.43,0.0,29694.96
148643,20230902,944,4,476,83,412.43,0.0,34231.69
148644,20241214,1098,3,431,89,412.43,0.0,36706.270000000004
148645,20251015,1397,4,74,8,412.43,0.0,3299.44
148646,20250629,228,3,226,50,412.43,0.0,20621.5
148647,20240630,1204,4,487,49,412.43,0.0,20209.07
148648,20250427,245,1,380,13,412.43,0.0,5361.59
148649,20230922,813,2,406,61,412.43,0.0,25158.23
148650,20230122,608,1,150,32,412.43,0.0,13197.76
148651,20241021,374,2,351,65,412.43,0.0,26807.95
148652,20250716,338,2,85,24,412.43,0.0,9898.32
148653,20240523,1392,2,265,99,412.43,0.0,40830.57
148654,20241020,289,2,14,56,412.43,0.0,23096.08
148655,20240509,527,2,29,24,412.43,989.83,8908.49
148656,20240821,236,3,448,44,412.43,0.0,18146.920000000002
148657,20251003,1452,3,259,56,412.43,0.0,23096.08
148658,20240714,547,2,48,78,412.43,3216.95,28952.59
148659,20230112,58,1,382,63,412.43,0.0,25983.09
148660,20250702,792,3,96,14,412.43,577.4,5196.620000000001
148661,20241130,159,2,115,13,412.43,0.0,5361.59
148662,20250406,763,4,283,74,412.43,0.0,30519.82
148663,20251019,32,4,202,66,412.43,0.0,27220.38
148664,20231201,673,4,65,28,412.43,0.0,11548.04
148665,20240809,616,1,423,3,412.43,0.0,1237.29
148666,20241118,1132,2,333,48,412.43,0.0,19796.64
148667,20240120,635,4,287,70,412.43,0.0,28870.100000000002
148668,20250820,1386,1,445,7,412.43,0.0,2887.01
148669,20250219,228,4,12,24,412.43,0.0,9898.32
148670,20250410,765,4,375,33,412.43,1361.02,12249.17
148671,20250710,47,2,246,63,412.43,0.0,25983.09
148672,20231109,1475,4,410,74,412.43,0.0,30519.82
148673,20250427,8,4,338,21,412.43,0.0,8661.03
148674,20250531,1185,1,275,38,412.43,0.0,15672.34
148675,20250816,1255,3,322,98,412.43,0.0,40418.14
148676,20240725,339,2,420,39,412.43,0.0,16084.77
148677,20240811,227,3,156,54,412.43,0.0,22271.22
148678,20230521,776,3,148,58,412.43,0.0,23920.94
148679,20250826,1050,3,129,67,412.43,2763.28,24869.530000000002
148680,20240912,1388,3,298,85,412.43,3505.66,31550.890000000003
148681,20241111,443,2,65,7,412.43,288.7,2598.3100000000004
148682,20230618,358,3,445,26,412.43,1072.32,9650.86
148683,20241117,262,1,53,72,412.43,0.0,29694.96
148684,20230308,98,3,137,69,412.43,2845.77,25611.9
148685,20251108,505,4,368,26,412.43,1072.32,9650.86
148686,20250908,317,3,392,81,412.43,0.0,33406.83
148687,20230906,243,4,25,29,412.43,0.0,11960.47
148688,20241111,16,4,268,22,412.43,0.0,9073.460000000001
148689,20241118,526,4,383,61,412.43,0.0,25158.23
148690,20250705,1145,1,248,42,412.43,0.0,17322.06
148691,20250511,391,3,132,73,412.43,3010.74,27096.65
148692,20251227,287,4,59,49,412.43,0.0,20209.07
148693,20240129,443,4,134,65,412.43,0.0,26807.95
148694,20230622,464,3,63,26,412.43,0.0,10723.18
148695,20241024,1266,2,497,17,412.43,0.0,7011.31
148696,20250520,591,2,349,63,412.43,0.0,25983.09
148697,20231201,412,1,223,89,412.43,0.0,36706.270000000004
148698,20231021,510,2,425,79,412.43,0.0,32581.97
148699,20250704,1262,3,395,19,412.43,0.0,7836.17
148700,20250507,749,1,307,57,412.43,2350.85,21157.660000000003
148701,20230917,134,4,151,53,412.43,2185.88,19672.91
148702,20250915,1307,2,430,63,412.43,2598.31,23384.78
148703,20230703,1122,3,218,54,412.43,0.0,22271.22
148704,20230603,1102,2,402,9,412.43,0.0,3711.87
148705,20240129,1001,2,33,2,412.43,0.0,824.86
148706,20251005,1041,4,34,86,412.43,0.0,35468.98
148707,20250215,842,3,442,18,412.43,0.0,7423.74
148708,20240403,369,2,491,96,412.43,0.0,39593.28
148709,20230727,1342,2,237,85,412.43,0.0,35056.55
148710,20250314,1346,3,40,3,412.43,0.0,1237.29
148711,20241115,718,3,476,75,412.43,0.0,30932.25
148712,20251224,568,1,176,35,412.43,0.0,14435.050000000001
148713,20250521,1301,2,19,13,412.43,0.0,5361.59
148714,20230526,1372,3,450,67,412.43,0.0,27632.81
148715,20250403,244,3,168,6,412.43,0.0,2474.58
148716,20231109,447,1,374,82,412.43,0.0,33819.26
148717,20251207,681,1,437,29,412.43,0.0,11960.47
148718,20230131,173,4,427,83,412.43,0.0,34231.69
148719,20231023,949,1,491,33,412.43,1361.02,12249.17
148720,20240805,647,4,9,73,412.43,0.0,30107.39
148721,20230428,918,2,145,5,412.43,0.0,2062.15
148722,20240118,109,4,253,82,412.43,0.0,33819.26
148723,20240803,882,3,374,30,412.43,0.0,12372.9
148724,20240608,1244,1,228,81,412.43,0.0,33406.83
148725,20240624,1428,4,405,67,412.43,0.0,27632.81
148726,20250927,1056,4,359,73,412.43,3010.74,27096.65
148727,20240812,403,3,466,63,412.43,0.0,25983.09
148728,20251122,796,3,332,25,412.43,0.0,10310.75
148729,20230717,1241,2,60,56,412.43,2309.61,20786.47
148730,20231127,854,1,114,48,412.43,0.0,19796.64
148731,20241225,822,1,295,80,412.43,0.0,32994.4
148732,20231129,835,3,230,83,412.43,3423.17,30808.520000000004
148733,20240123,982,1,72,53,412.43,0.0,21858.79
148734,20251019,1364,2,408,1,412.43,41.24,371.19
148735,20240918,993,2,185,55,412.43,0.0,22683.65
148736,20240103,452,2,406,82,412.43,0.0,33819.26
148737,20250604,666,1,91,36,412.43,0.0,14847.48
148738,20230416,1040,4,464,9,412.43,0.0,3711.87
148739,20241015,147,3,233,34,412.43,0.0,14022.62
148740,20230523,543,4,333,41,412.43,0.0,16909.63
148741,20230817,876,3,359,33,412.43,0.0,13610.19
148742,20230405,847,3,235,10,412.43,0.0,4124.3
148743,20251019,55,1,481,14,412.43,0.0,5774.02
148744,20230316,371,3,136,30,412.43,0.0,12372.9
148745,20240824,1455,4,377,1,412.43,0.0,412.43
148746,20231010,107,2,485,14,412.43,577.4,5196.620000000001
148747,20240318,631,3,432,75,412.43,0.0,30932.25
148748,20240730,52,2,415,50,412.43,2062.15,18559.35
148749,20240612,385,2,165,14,412.43,0.0,5774.02
148750,20250430,1184,4,483,14,412.43,0.0,5774.02
148751,20251029,377,1,358,89,412.43,0.0,36706.270000000004
148752,20231210,1096,4,317,16,412.43,0.0,6598.88
148753,20230209,531,4,384,72,412.43,0.0,29694.96
148754,20251012,346,3,43,7,412.43,0.0,2887.01
148755,20251218,116,1,9,18,412.43,0.0,7423.74
148756,20240523,726,4,364,51,412.43,2103.39,18930.54
148757,20240619,1262,2,229,91,412.43,0.0,37531.13
148758,20230713,1035,4,487,41,412.43,0.0,16909.63
148759,20240711,711,1,237,91,412.43,0.0,37531.13
148760,20231212,710,3,430,11,412.43,0.0,4536.7300000000005
148761,20251228,1433,2,206,17,412.43,701.13,6310.18
148762,20230826,417,1,281,14,412.43,0.0,5774.02
148763,20240311,351,3,449,55,412.43,0.0,22683.65
148764,20241129,656,3,47,3,412.43,0.0,1237.29
148765,20240120,529,4,67,67,412.43,0.0,27632.81
148766,20240710,922,4,75,76,412.43,0.0,31344.68
148767,20251215,919,3,395,73,412.43,0.0,30107.39
148768,20240815,228,2,217,48,412.43,1979.66,17816.98
148769,20251028,941,1,59,12,412.43,0.0,4949.16
148770,20230309,497,3,229,96,412.43,3959.33,35633.95
148771,20230616,241,2,177,65,412.43,0.0,26807.95
148772,20251125,696,2,86,60,412.43,0.0,24745.8
148773,20230627,779,2,377,79,412.43,0.0,32581.97
148774,20250415,372,1,176,60,412.43,0.0,24745.8
148775,20240607,1258,1,435,38,412.43,0.0,15672.34
148776,20240419,627,3,362,93,412.43,0.0,38355.99
148777,20241227,542,2,85,76,412.43,0.0,31344.68
148778,20250402,866,1,93,24,412.43,989.83,8908.49
148779,20251115,1388,2,179,71,412.43,0.0,29282.53
148780,20231108,1173,4,53,11,412.43,453.67,4083.0600000000004
148781,20250219,130,4,190,62,412.43,0.0,25570.66
148782,20240115,1285,4,218,14,412.43,0.0,5774.02
148783,20250320,1197,1,219,50,412.43,0.0,20621.5
148784,20230711,834,4,205,13,412.43,0.0,5361.59
148785,20240621,735,4,341,63,412.43,0.0,25983.09
148786,20230825,1216,1,49,43,412.43,0.0,17734.49
148787,20240106,279,3,52,47,412.43,0.0,19384.21
148788,20250317,462,3,449,46,412.43,1897.18,17074.6
148789,20231018,1426,1,267,90,412.43,0.0,37118.7
148790,20250129,1483,2,98,1,412.43,0.0,412.43
148791,20240802,1340,2,135,45,412.43,0.0,18559.35
148792,20230513,271,3,66,39,412.43,1608.48,14476.29
148793,20240323,1109,1,8,30,412.43,0.0,12372.9
148794,20250915,453,3,477,24,412.43,0.0,9898.32
148795,20251225,835,2,449,12,412.43,0.0,4949.16
148796,20240227,1490,3,99,6,412.43,247.46,2227.12
148797,20230325,520,2,264,27,412.43,0.0,11135.61
148798,20230628,934,1,158,46,412.43,0.0,18971.78
148799,20250618,922,4,148,85,412.43,0.0,35056.55
148800,20241224,576,1,323,71,412.43,0.0,29282.53
148801,20231201,448,3,112,17,412.43,0.0,7011.31
148802,20240329,1269,1,388,82,412.43,0.0,33819.26
148803,20250714,627,4,155,84,412.43,0.0,34644.12
148804,20240428,139,3,231,84,412.43,0.0,34644.12
148805,20250510,1349,3,128,57,412.43,2350.85,21157.660000000003
148806,20231207,509,2,140,89,412.43,0.0,36706.270000000004
148807,20250329,193,1,9,29,412.43,0.0,11960.47
148808,20240701,434,2,120,8,412.43,0.0,3299.44
148809,20240926,1349,3,127,3,412.43,123.73,1113.56
148810,20241115,716,4,153,70,412.43,0.0,28870.100000000002
148811,20240612,348,2,465,16,412.43,0.0,6598.88
148812,20240701,956,4,218,57,412.43,0.0,23508.510000000002
148813,20231115,151,4,263,5,412.43,0.0,2062.15
148814,20251222,1367,2,32,56,412.43,0.0,23096.08
148815,20251023,216,2,443,35,412.43,0.0,14435.050000000001
148816,20240905,1361,4,193,45,412.43,0.0,18559.35
148817,20230225,644,3,218,46,412.43,0.0,18971.78
148818,20230808,913,3,277,67,412.43,0.0,27632.81
148819,20250828,123,4,93,85,412.43,0.0,35056.55
148820,20251114,670,3,233,20,412.43,0.0,8248.6
148821,20230801,1260,3,331,11,412.43,0.0,4536.7300000000005
148822,20250412,54,4,246,66,412.43,0.0,27220.38
148823,20241203,1396,2,71,42,412.43,0.0,17322.06
148824,20231212,1113,4,499,23,412.43,0.0,9485.89
148825,20240526,849,3,176,30,412.43,0.0,12372.9
148826,20250117,535,3,57,33,412.43,1361.02,12249.17
148827,20230525,280,4,418,25,412.43,1031.08,9279.67
148828,20230830,1297,1,282,29,412.43,1196.05,10764.42
148829,20230223,443,2,167,34,412.43,0.0,14022.62
148830,20251020,564,3,419,58,412.43,0.0,23920.94
148831,20241025,558,1,11,5,412.43,0.0,2062.15
148832,20240831,209,2,457,8,412.43,0.0,3299.44
148833,20250304,1142,3,421,69,412.43,2845.77,25611.9
148834,20251224,699,1,437,39,412.43,0.0,16084.77
148835,20230812,1043,2,174,61,412.43,2515.82,22642.41
148836,20230702,325,3,456,63,412.43,2598.31,23384.78
148837,20231207,1297,3,344,41,412.43,0.0,16909.63
148838,20251022,353,1,38,58,412.43,0.0,23920.94
148839,20240426,1127,1,109,12,412.43,494.92,4454.24
148840,20250624,1158,2,420,54,412.43,0.0,22271.22
148841,20230916,1199,1,191,93,412.43,0.0,38355.99
148842,20240730,757,3,41,99,412.43,4083.06,36747.51
148843,20230625,504,4,242,24,412.43,0.0,9898.32
148844,20240428,1163,3,482,36,412.43,0.0,14847.48
148845,20231113,673,4,472,47,412.43,0.0,19384.21
148846,20241001,28,3,273,71,412.43,0.0,29282.53
148847,20250608,106,3,333,36,412.43,0.0,14847.48
148848,20251120,827,4,180,58,412.43,0.0,23920.94
148849,20231130,1271,4,322,30,412.43,0.0,12372.9
148850,20250424,1157,4,232,24,412.43,0.0,9898.32
148851,20251004,597,1,218,95,412.43,0.0,39180.85
148852,20230622,1310,4,382,37,412.43,0.0,15259.91
148853,20241104,1114,2,48,50,412.43,0.0,20621.5
148854,20241125,56,2,459,97,412.43,4000.57,36005.14
148855,20231121,1137,3,101,46,412.43,0.0,18971.78
148856,20230206,1493,3,181,47,412.43,0.0,19384.21
148857,20231108,501,1,101,38,412.43,0.0,15672.34
148858,20241103,12,4,95,74,412.43,0.0,30519.82
148859,20230908,1159,4,373,85,412.43,3505.66,31550.890000000003
148860,20231202,794,4,373,83,412.43,3423.17,30808.520000000004
148861,20250306,684,3,97,96,412.43,3959.33,35633.95
148862,20240408,568,2,79,60,412.43,0.0,24745.8
148863,20230409,951,4,294,6,412.43,0.0,2474.58
148864,20240409,231,4,398,36,412.43,0.0,14847.48
148865,20251231,525,4,456,94,412.43,0.0,38768.42
148866,20231112,511,3,172,72,412.43,0.0,29694.96
148867,20231115,1486,3,235,52,412.43,0.0,21446.36
148868,20230810,921,1,384,80,412.43,0.0,32994.4
148869,20231120,784,1,328,26,412.43,0.0,10723.18
148870,20241025,220,3,456,54,412.43,0.0,22271.22
148871,20251209,82,3,488,9,412.43,0.0,3711.87
148872,20241122,1156,1,2,38,412.43,0.0,15672.34
148873,20240423,40,3,225,89,412.43,0.0,36706.270000000004
148874,20240327,1272,3,496,76,412.43,0.0,31344.68
148875,20230208,1075,1,474,65,412.43,0.0,26807.95
148876,20230105,977,3,292,97,412.43,0.0,40005.71
148877,20250628,183,2,357,99,412.43,4083.06,36747.51
148878,20240727,1185,4,319,79,412.43,3258.2,29323.77
148879,20230223,295,1,227,41,412.43,1690.96,15218.670000000002
148880,20231201,1176,4,169,50,412.43,2062.15,18559.35
148881,20240207,339,4,223,7,412.43,0.0,2887.01
148882,20250612,1343,3,116,52,412.43,0.0,21446.36
148883,20240524,1258,4,373,78,412.43,0.0,32169.54
148884,20250619,316,1,500,55,412.43,0.0,22683.65
148885,20241210,366,4,247,6,412.43,247.46,2227.12
148886,20230223,1378,2,238,65,412.43,0.0,26807.95
148887,20251211,52,4,288,25,412.43,1031.08,9279.67
148888,20230822,809,2,183,49,412.43,0.0,20209.07
148889,20231123,504,3,419,3,412.43,0.0,1237.29
148890,20250712,57,4,495,30,412.43,0.0,12372.9
148891,20230831,1134,3,190,82,412.43,0.0,33819.26
148892,20240411,817,3,137,50,412.43,0.0,20621.5
148893,20250910,262,3,241,41,412.43,1690.96,15218.670000000002
148894,20241213,192,4,170,96,412.43,0.0,39593.28
148895,20231212,1450,4,99,98,412.43,4041.81,36376.33
148896,20241217,1422,3,232,8,412.43,0.0,3299.44
148897,20250715,710,3,259,37,412.43,0.0,15259.91
148898,20240415,97,2,151,98,412.43,0.0,40418.14
148899,20241022,557,3,174,7,412.43,0.0,2887.01
148900,20251224,1036,1,69,9,412.43,0.0,3711.87
148901,20251209,1191,4,16,63,412.43,0.0,25983.09
148902,20240816,493,4,196,73,412.43,0.0,30107.39
148903,20230518,1358,4,102,78,412.43,3216.95,28952.59
148904,20250224,1315,1,226,82,412.43,0.0,33819.26
148905,20231118,1123,3,338,30,412.43,1237.29,11135.61
148906,20250105,975,3,473,59,412.43,0.0,24333.37
148907,20240130,1192,2,429,94,412.43,0.0,38768.42
148908,20250321,494,3,434,79,412.43,0.0,32581.97
148909,20240224,533,4,427,45,412.43,1855.94,16703.41
148910,20251122,954,3,328,52,412.43,2144.64,19301.72
148911,20230705,1215,4,271,17,412.43,0.0,7011.31
148912,20230413,236,4,96,73,412.43,3010.74,27096.65
148913,20250609,235,3,464,96,412.43,0.0,39593.28
148914,20240412,906,1,245,34,412.43,1402.26,12620.36
148915,20240630,97,3,393,21,412.43,0.0,8661.03
148916,20251116,1208,3,216,73,412.43,3010.74,27096.65
148917,20241108,772,2,32,48,412.43,1979.66,17816.98
148918,20241227,567,2,439,48,412.43,0.0,19796.64
148919,20230201,1139,3,208,69,412.43,0.0,28457.670000000002
148920,20250106,1417,4,98,49,412.43,0.0,20209.07
148921,20240325,65,3,330,42,412.43,0.0,17322.06
148922,20240624,61,2,471,72,412.43,0.0,29694.96
148923,20250710,952,1,400,89,412.43,0.0,36706.270000000004
148924,20240831,215,3,111,95,412.43,0.0,39180.85
148925,20251223,1101,4,172,75,412.43,0.0,30932.25
148926,20250628,1333,3,4,51,412.43,0.0,21033.93
148927,20250404,44,1,175,29,412.43,0.0,11960.47
148928,20241107,1336,2,472,1,412.43,0.0,412.43
148929,20240427,350,3,61,67,412.43,0.0,27632.81
148930,20230323,23,1,195,22,412.43,0.0,9073.460000000001
148931,20230130,661,3,462,50,412.43,0.0,20621.5
148932,20230314,359,1,430,79,412.43,0.0,32581.97
148933,20251205,735,2,476,61,412.43,0.0,25158.23
148934,20231225,397,1,443,56,412.43,0.0,23096.08
148935,20250224,315,3,105,1,412.43,41.24,371.19
148936,20241111,728,3,2,85,412.43,3505.66,31550.890000000003
148937,20241022,89,2,104,54,412.43,0.0,22271.22
148938,20241030,687,3,323,52,412.43,0.0,21446.36
148939,20231212,250,3,350,19,412.43,0.0,7836.17
148940,20251005,1109,4,453,31,412.43,1278.53,11506.8
148941,20251105,70,1,143,23,412.43,0.0,9485.89
148942,20241217,1350,3,451,88,412.43,0.0,36293.840000000004
148943,20250909,171,4,434,19,412.43,0.0,7836.17
148944,20230401,423,4,26,34,412.43,0.0,14022.62
148945,20230523,927,4,46,9,412.43,371.19,3340.68
148946,20241010,841,4,23,35,412.43,1443.5,12991.550000000001
148947,20250820,1026,4,143,44,412.43,0.0,18146.920000000002
148948,20231220,1493,4,61,52,412.43,2144.64,19301.72
148949,20240930,519,1,272,51,412.43,0.0,21033.93
148950,20230116,647,3,9,2,412.43,0.0,824.86
148951,20251223,1033,2,57,32,412.43,1319.78,11877.98
148952,20250523,473,2,496,25,412.43,0.0,10310.75
148953,20240215,823,4,70,7,412.43,0.0,2887.01
148954,20251221,717,4,459,47,412.43,0.0,19384.21
148955,20230514,1119,1,141,72,412.43,0.0,29694.96
148956,20240629,1340,3,64,95,412.43,3918.08,35262.77
148957,20230331,122,2,69,29,412.43,1196.05,10764.42
148958,20240103,1350,2,105,6,412.43,247.46,2227.12
148959,20231005,1466,3,344,36,412.43,0.0,14847.48
148960,20231221,305,3,62,2,412.43,0.0,824.86
148961,20251127,670,4,33,6,412.43,0.0,2474.58
148962,20240515,1268,3,190,67,412.43,0.0,27632.81
148963,20231226,260,4,442,94,412.43,3876.84,34891.58
148964,20241215,1117,1,206,51,412.43,0.0,21033.93
148965,20250127,1090,3,173,42,412.43,0.0,17322.06
148966,20251221,542,4,493,92,412.43,0.0,37943.56
148967,20240927,664,2,321,69,412.43,0.0,28457.670000000002
148968,20250506,1360,3,413,35,412.43,1443.5,12991.550000000001
148969,20240316,537,3,391,49,412.43,0.0,20209.07
148970,20230811,577,4,381,95,412.43,0.0,39180.85
148971,20240518,972,4,207,99,412.43,4083.06,36747.51
148972,20240505,1179,3,150,78,412.43,0.0,32169.54
148973,20240507,1373,4,57,50,412.43,0.0,20621.5
148974,20250215,1148,3,385,86,412.43,0.0,35468.98
148975,20240418,1399,1,465,45,412.43,0.0,18559.35
148976,20251202,1092,3,209,40,412.43,1649.72,14847.480000000001
148977,20251220,956,2,14,15,412.43,0.0,6186.45
148978,20240831,614,3,402,8,412.43,0.0,3299.44
148979,20241010,379,3,361,54,412.43,2227.12,20044.100000000002
148980,20240420,1466,3,152,82,412.43,0.0,33819.26
148981,20240205,953,4,181,80,412.43,0.0,32994.4
148982,20251222,944,1,81,68,412.43,0.0,28045.24
148983,20230306,1389,4,212,65,412.43,2680.8,24127.15
148984,20240424,1388,4,181,14,412.43,0.0,5774.02
148985,20230721,162,3,213,1,412.43,41.24,371.19
148986,20250401,1186,3,298,79,412.43,0.0,32581.97
148987,20230906,898,2,436,54,412.43,0.0,22271.22
148988,20251003,1244,3,358,38,412.43,0.0,15672.34
148989,20240306,495,3,322,65,412.43,0.0,26807.95
148990,20251103,87,3,51,35,412.43,0.0,14435.050000000001
148991,20251223,851,1,139,41,412.43,0.0,16909.63
148992,20250528,699,3,429,50,412.43,0.0,20621.5
148993,20241203,987,4,234,81,412.43,0.0,33406.83
148994,20230720,427,3,106,98,412.43,0.0,40418.14
148995,20251116,443,4,25,56,412.43,0.0,23096.08
148996,20250604,321,2,410,87,412.43,3588.14,32293.270000000004
148997,20231203,1037,3,103,38,412.43,0.0,15672.34
148998,20240703,367,3,483,9,412.43,0.0,3711.87
148999,20230412,1281,3,196,63,412.43,2598.31,23384.78
149000,20241226,1197,1,279,72,412.43,0.0,29694.96
149001,20230622,74,3,189,2,412.43,0.0,824.86
149002,20241222,142,3,379,80,412.43,0.0,32994.4
149003,20250108,1454,3,481,23,412.43,0.0,9485.89
149004,20231226,101,1,191,13,412.43,0.0,5361.59
149005,20251128,1236,3,365,73,412.43,0.0,30107.39
149006,20250607,250,3,436,51,412.43,0.0,21033.93
149007,20240803,47,3,312,88,412.43,0.0,36293.840000000004
149008,20251104,699,4,31,98,412.43,0.0,40418.14
149009,20250830,860,2,201,50,412.43,0.0,20621.5
149010,20250210,1420,4,95,48,412.43,1979.66,17816.98
149011,20230723,1488,3,103,26,412.43,0.0,10723.18
149012,20240803,1089,3,265,93,412.43,0.0,38355.99
149013,20250909,914,3,409,19,412.43,0.0,7836.17
149014,20241123,708,1,469,66,412.43,0.0,27220.38
149015,20240927,570,4,330,83,412.43,0.0,34231.69
149016,20251203,691,4,256,76,412.43,3134.47,28210.21
149017,20230127,830,4,273,50,412.43,0.0,20621.5
149018,20230120,1132,4,307,81,412.43,0.0,33406.83
149019,20251011,931,4,299,41,412.43,0.0,16909.63
149020,20230303,716,2,18,24,412.43,0.0,9898.32
149021,20231231,795,1,472,17,412.43,701.13,6310.18
149022,20251108,1067,3,294,64,412.43,2639.55,23755.97
149023,20250208,373,4,204,1,412.43,0.0,412.43
149024,20241220,1041,3,459,6,412.43,247.46,2227.12
149025,20241225,1018,3,263,5,412.43,0.0,2062.15
149026,20231222,40,3,142,67,412.43,0.0,27632.81
149027,20240909,254,1,36,25,412.43,0.0,10310.75
149028,20241208,1115,2,467,89,412.43,0.0,36706.270000000004
149029,20231214,697,1,366,81,412.43,3340.68,30066.15
149030,20250626,902,3,480,95,412.43,3918.08,35262.77
